"timestamp_iso","timestamp_ms","date","date_local","time_local","kwh","status","status_class"
"2025-11-22T14:30:00+0100",1763818200000,2025-11-22,"22.11.2025","14:30:00",0.175,"Echtwert gemessen (L1)","measured"
"2025-11-22T14:45:00+0100",1763819100000,2025-11-22,"22.11.2025","14:45:00",0.182,"Echtwert gemessen (L1)","measured"
"2025-11-22T15:00:00+0100",1.76382e+12,2025-11-22,"22.11.2025","15:00:00",0.193,"Echtwert gemessen (L1)","measured"
"2025-11-22T15:15:00+0100",1763820900000,2025-11-22,"22.11.2025","15:15:00",0.195,"Echtwert gemessen (L1)","measured"
"2025-11-22T15:30:00+0100",1763821800000,2025-11-22,"22.11.2025","15:30:00",0.263,"Echtwert gemessen (L1)","measured"
"2025-11-22T15:45:00+0100",1763822700000,2025-11-22,"22.11.2025","15:45:00",0.225,"Echtwert gemessen (L1)","measured"
"2025-11-22T16:00:00+0100",1763823600000,2025-11-22,"22.11.2025","16:00:00",0.19,"Echtwert gemessen (L1)","measured"
"2025-11-22T16:15:00+0100",1763824500000,2025-11-22,"22.11.2025","16:15:00",0.211,"Echtwert gemessen (L1)","measured"
"2025-11-22T16:30:00+0100",1763825400000,2025-11-22,"22.11.2025","16:30:00",0.194,"Echtwert gemessen (L1)","measured"
"2025-11-22T16:45:00+0100",1763826300000,2025-11-22,"22.11.2025","16:45:00",0.252,"Echtwert gemessen (L1)","measured"
"2025-11-22T17:00:00+0100",1763827200000,2025-11-22,"22.11.2025","17:00:00",0.257,"Echtwert gemessen (L1)","measured"
"2025-11-22T17:15:00+0100",1763828100000,2025-11-22,"22.11.2025","17:15:00",0.254,"Echtwert gemessen (L1)","measured"
"2025-11-22T17:30:00+0100",1.763829e+12,2025-11-22,"22.11.2025","17:30:00",0.247,"Echtwert gemessen (L1)","measured"
"2025-11-22T17:45:00+0100",1763829900000,2025-11-22,"22.11.2025","17:45:00",0.273,"Echtwert gemessen (L1)","measured"
"2025-11-22T18:00:00+0100",1763830800000,2025-11-22,"22.11.2025","18:00:00",0.283,"Echtwert gemessen (L1)","measured"
"2025-11-22T18:15:00+0100",1763831700000,2025-11-22,"22.11.2025","18:15:00",0.203,"Echtwert gemessen (L1)","measured"
"2025-11-22T18:30:00+0100",1763832600000,2025-11-22,"22.11.2025","18:30:00",0.31,"Echtwert gemessen (L1)","measured"
"2025-11-22T18:45:00+0100",1763833500000,2025-11-22,"22.11.2025","18:45:00",0.417,"Echtwert gemessen (L1)","measured"
"2025-11-22T19:00:00+0100",1763834400000,2025-11-22,"22.11.2025","19:00:00",0.303,"Echtwert gemessen (L1)","measured"
"2025-11-22T19:15:00+0100",1763835300000,2025-11-22,"22.11.2025","19:15:00",0.232,"Echtwert gemessen (L1)","measured"
"2025-11-22T19:30:00+0100",1763836200000,2025-11-22,"22.11.2025","19:30:00",0.227,"Echtwert gemessen (L1)","measured"
"2025-11-22T19:45:00+0100",1763837100000,2025-11-22,"22.11.2025","19:45:00",0.155,"Echtwert gemessen (L1)","measured"
"2025-11-22T20:00:00+0100",1.763838e+12,2025-11-22,"22.11.2025","20:00:00",0.103,"Echtwert gemessen (L1)","measured"
"2025-11-22T20:15:00+0100",1763838900000,2025-11-22,"22.11.2025","20:15:00",0.147,"Echtwert gemessen (L1)","measured"
"2025-11-22T20:30:00+0100",1763839800000,2025-11-22,"22.11.2025","20:30:00",0.135,"Echtwert gemessen (L1)","measured"
"2025-11-22T20:45:00+0100",1763840700000,2025-11-22,"22.11.2025","20:45:00",0.179,"Echtwert gemessen (L1)","measured"
"2025-11-22T21:00:00+0100",1763841600000,2025-11-22,"22.11.2025","21:00:00",0.219,"Echtwert gemessen (L1)","measured"
"2025-11-22T21:15:00+0100",1763842500000,2025-11-22,"22.11.2025","21:15:00",0.144,"Echtwert gemessen (L1)","measured"
"2025-11-22T21:30:00+0100",1763843400000,2025-11-22,"22.11.2025","21:30:00",0.124,"Echtwert gemessen (L1)","measured"
"2025-11-22T21:45:00+0100",1763844300000,2025-11-22,"22.11.2025","21:45:00",0.11,"Echtwert gemessen (L1)","measured"
"2025-11-22T22:00:00+0100",1763845200000,2025-11-22,"22.11.2025","22:00:00",0.108,"Echtwert gemessen (L1)","measured"
"2025-11-22T22:15:00+0100",1763846100000,2025-11-22,"22.11.2025","22:15:00",0.119,"Echtwert gemessen (L1)","measured"
"2025-11-22T22:30:00+0100",1.763847e+12,2025-11-22,"22.11.2025","22:30:00",0.136,"Echtwert gemessen (L1)","measured"
"2025-11-22T22:45:00+0100",1763847900000,2025-11-22,"22.11.2025","22:45:00",0.108,"Echtwert gemessen (L1)","measured"
"2025-11-22T23:00:00+0100",1763848800000,2025-11-22,"22.11.2025","23:00:00",0.097,"Echtwert gemessen (L1)","measured"
"2025-11-22T23:15:00+0100",1763849700000,2025-11-22,"22.11.2025","23:15:00",0.066,"Echtwert gemessen (L1)","measured"
"2025-11-22T23:30:00+0100",1763850600000,2025-11-22,"22.11.2025","23:30:00",0.073,"Echtwert gemessen (L1)","measured"
"2025-11-22T23:45:00+0100",1763851500000,2025-11-22,"22.11.2025","23:45:00",0.076,"Echtwert gemessen (L1)","measured"
"2025-11-23T00:00:00+0100",1763852400000,2025-11-22,"23.11.2025","00:00:00",0.078,"Echtwert gemessen (L1)","measured"
"2025-11-23T00:15:00+0100",1763853300000,2025-11-22,"23.11.2025","00:15:00",0.086,"Echtwert gemessen (L1)","measured"
"2025-11-23T00:30:00+0100",1763854200000,2025-11-22,"23.11.2025","00:30:00",0.096,"Echtwert gemessen (L1)","measured"
"2025-11-23T00:45:00+0100",1763855100000,2025-11-22,"23.11.2025","00:45:00",0.084,"Echtwert gemessen (L1)","measured"
"2025-11-23T01:00:00+0100",1.763856e+12,2025-11-23,"23.11.2025","01:00:00",0.094,"Echtwert gemessen (L1)","measured"
"2025-11-23T01:15:00+0100",1763856900000,2025-11-23,"23.11.2025","01:15:00",0.071,"Echtwert gemessen (L1)","measured"
"2025-11-23T01:30:00+0100",1763857800000,2025-11-23,"23.11.2025","01:30:00",0.078,"Echtwert gemessen (L1)","measured"
"2025-11-23T01:45:00+0100",1763858700000,2025-11-23,"23.11.2025","01:45:00",0.066,"Echtwert gemessen (L1)","measured"
"2025-11-23T02:00:00+0100",1763859600000,2025-11-23,"23.11.2025","02:00:00",0.101,"Echtwert gemessen (L1)","measured"
"2025-11-23T02:15:00+0100",1763860500000,2025-11-23,"23.11.2025","02:15:00",0.093,"Echtwert gemessen (L1)","measured"
"2025-11-23T02:30:00+0100",1763861400000,2025-11-23,"23.11.2025","02:30:00",0.116,"Echtwert gemessen (L1)","measured"
"2025-11-23T02:45:00+0100",1763862300000,2025-11-23,"23.11.2025","02:45:00",0.158,"Echtwert gemessen (L1)","measured"
"2025-11-23T03:00:00+0100",1763863200000,2025-11-23,"23.11.2025","03:00:00",0.179,"Echtwert gemessen (L1)","measured"
"2025-11-23T03:15:00+0100",1763864100000,2025-11-23,"23.11.2025","03:15:00",0.158,"Echtwert gemessen (L1)","measured"
"2025-11-23T03:30:00+0100",1.763865e+12,2025-11-23,"23.11.2025","03:30:00",0.345,"Echtwert gemessen (L1)","measured"
"2025-11-23T03:45:00+0100",1763865900000,2025-11-23,"23.11.2025","03:45:00",0.203,"Echtwert gemessen (L1)","measured"
"2025-11-23T04:00:00+0100",1763866800000,2025-11-23,"23.11.2025","04:00:00",0.079,"Echtwert gemessen (L1)","measured"
"2025-11-23T04:15:00+0100",1763867700000,2025-11-23,"23.11.2025","04:15:00",0.091,"Echtwert gemessen (L1)","measured"
"2025-11-23T04:30:00+0100",1763868600000,2025-11-23,"23.11.2025","04:30:00",0.162,"Echtwert gemessen (L1)","measured"
"2025-11-23T04:45:00+0100",1763869500000,2025-11-23,"23.11.2025","04:45:00",0.097,"Echtwert gemessen (L1)","measured"
"2025-11-23T05:00:00+0100",1763870400000,2025-11-23,"23.11.2025","05:00:00",0.111,"Echtwert gemessen (L1)","measured"
"2025-11-23T05:15:00+0100",1763871300000,2025-11-23,"23.11.2025","05:15:00",0.145,"Echtwert gemessen (L1)","measured"
"2025-11-23T05:30:00+0100",1763872200000,2025-11-23,"23.11.2025","05:30:00",0.094,"Echtwert gemessen (L1)","measured"
"2025-11-23T05:45:00+0100",1763873100000,2025-11-23,"23.11.2025","05:45:00",0.098,"Echtwert gemessen (L1)","measured"
"2025-11-23T06:00:00+0100",1.763874e+12,2025-11-23,"23.11.2025","06:00:00",0.091,"Echtwert gemessen (L1)","measured"
"2025-11-23T06:15:00+0100",1763874900000,2025-11-23,"23.11.2025","06:15:00",0.086,"Echtwert gemessen (L1)","measured"
"2025-11-23T06:30:00+0100",1763875800000,2025-11-23,"23.11.2025","06:30:00",0.102,"Echtwert gemessen (L1)","measured"
"2025-11-23T06:45:00+0100",1763876700000,2025-11-23,"23.11.2025","06:45:00",0.104,"Echtwert gemessen (L1)","measured"
"2025-11-23T07:00:00+0100",1763877600000,2025-11-23,"23.11.2025","07:00:00",0.092,"Echtwert gemessen (L1)","measured"
"2025-11-23T07:15:00+0100",1763878500000,2025-11-23,"23.11.2025","07:15:00",0.071,"Echtwert gemessen (L1)","measured"
"2025-11-23T07:30:00+0100",1763879400000,2025-11-23,"23.11.2025","07:30:00",0.09,"Echtwert gemessen (L1)","measured"
"2025-11-23T07:45:00+0100",1763880300000,2025-11-23,"23.11.2025","07:45:00",0.209,"Echtwert gemessen (L1)","measured"
"2025-11-23T08:00:00+0100",1763881200000,2025-11-23,"23.11.2025","08:00:00",0.237,"Echtwert gemessen (L1)","measured"
"2025-11-23T08:15:00+0100",1763882100000,2025-11-23,"23.11.2025","08:15:00",0.11,"Echtwert gemessen (L1)","measured"
"2025-11-23T08:30:00+0100",1.763883e+12,2025-11-23,"23.11.2025","08:30:00",0.147,"Echtwert gemessen (L1)","measured"
"2025-11-23T08:45:00+0100",1763883900000,2025-11-23,"23.11.2025","08:45:00",0.109,"Echtwert gemessen (L1)","measured"
"2025-11-23T09:00:00+0100",1763884800000,2025-11-23,"23.11.2025","09:00:00",0.116,"Echtwert gemessen (L1)","measured"
"2025-11-23T09:15:00+0100",1763885700000,2025-11-23,"23.11.2025","09:15:00",0.131,"Echtwert gemessen (L1)","measured"
"2025-11-23T09:30:00+0100",1763886600000,2025-11-23,"23.11.2025","09:30:00",0.469,"Echtwert gemessen (L1)","measured"
"2025-11-23T09:45:00+0100",1763887500000,2025-11-23,"23.11.2025","09:45:00",0.296,"Echtwert gemessen (L1)","measured"
"2025-11-23T10:00:00+0100",1763888400000,2025-11-23,"23.11.2025","10:00:00",0.296,"Echtwert gemessen (L1)","measured"
"2025-11-23T10:15:00+0100",1763889300000,2025-11-23,"23.11.2025","10:15:00",0.441,"Echtwert gemessen (L1)","measured"
"2025-11-23T10:30:00+0100",1763890200000,2025-11-23,"23.11.2025","10:30:00",0.333,"Echtwert gemessen (L1)","measured"
"2025-11-23T10:45:00+0100",1763891100000,2025-11-23,"23.11.2025","10:45:00",0.322,"Echtwert gemessen (L1)","measured"
"2025-11-23T11:00:00+0100",1.763892e+12,2025-11-23,"23.11.2025","11:00:00",0.372,"Echtwert gemessen (L1)","measured"
"2025-11-23T11:15:00+0100",1763892900000,2025-11-23,"23.11.2025","11:15:00",0.353,"Echtwert gemessen (L1)","measured"
"2025-11-23T11:30:00+0100",1763893800000,2025-11-23,"23.11.2025","11:30:00",0.564,"Echtwert gemessen (L1)","measured"
"2025-11-23T11:45:00+0100",1763894700000,2025-11-23,"23.11.2025","11:45:00",1.138,"Echtwert gemessen (L1)","measured"
"2025-11-23T12:00:00+0100",1763895600000,2025-11-23,"23.11.2025","12:00:00",0.148,"Echtwert gemessen (L1)","measured"
"2025-11-23T12:15:00+0100",1763896500000,2025-11-23,"23.11.2025","12:15:00",0.071,"Echtwert gemessen (L1)","measured"
"2025-11-23T12:30:00+0100",1763897400000,2025-11-23,"23.11.2025","12:30:00",0.397,"Echtwert gemessen (L1)","measured"
"2025-11-23T12:45:00+0100",1763898300000,2025-11-23,"23.11.2025","12:45:00",0.326,"Echtwert gemessen (L1)","measured"
"2025-11-23T13:00:00+0100",1763899200000,2025-11-23,"23.11.2025","13:00:00",0.12,"Echtwert gemessen (L1)","measured"
"2025-11-23T13:15:00+0100",1763900100000,2025-11-23,"23.11.2025","13:15:00",0.111,"Echtwert gemessen (L1)","measured"
"2025-11-23T13:30:00+0100",1.763901e+12,2025-11-23,"23.11.2025","13:30:00",0.13,"Echtwert gemessen (L1)","measured"
"2025-11-23T13:45:00+0100",1763901900000,2025-11-23,"23.11.2025","13:45:00",0.117,"Echtwert gemessen (L1)","measured"
"2025-11-23T14:00:00+0100",1763902800000,2025-11-23,"23.11.2025","14:00:00",0.114,"Echtwert gemessen (L1)","measured"
"2025-11-23T14:15:00+0100",1763903700000,2025-11-23,"23.11.2025","14:15:00",0.118,"Echtwert gemessen (L1)","measured"
"2025-11-23T14:30:00+0100",1763904600000,2025-11-23,"23.11.2025","14:30:00",0.112,"Echtwert gemessen (L1)","measured"
"2025-11-23T14:45:00+0100",1763905500000,2025-11-23,"23.11.2025","14:45:00",0.13,"Echtwert gemessen (L1)","measured"
"2025-11-23T15:00:00+0100",1763906400000,2025-11-23,"23.11.2025","15:00:00",0.212,"Echtwert gemessen (L1)","measured"
"2025-11-23T15:15:00+0100",1763907300000,2025-11-23,"23.11.2025","15:15:00",0.172,"Echtwert gemessen (L1)","measured"
"2025-11-23T15:30:00+0100",1763908200000,2025-11-23,"23.11.2025","15:30:00",0.216,"Echtwert gemessen (L1)","measured"
"2025-11-23T15:45:00+0100",1763909100000,2025-11-23,"23.11.2025","15:45:00",0.199,"Echtwert gemessen (L1)","measured"
"2025-11-23T16:00:00+0100",1.76391e+12,2025-11-23,"23.11.2025","16:00:00",0.188,"Echtwert gemessen (L1)","measured"
"2025-11-23T16:15:00+0100",1763910900000,2025-11-23,"23.11.2025","16:15:00",0.218,"Echtwert gemessen (L1)","measured"
"2025-11-23T16:30:00+0100",1763911800000,2025-11-23,"23.11.2025","16:30:00",0.216,"Echtwert gemessen (L1)","measured"
"2025-11-23T16:45:00+0100",1763912700000,2025-11-23,"23.11.2025","16:45:00",0.281,"Echtwert gemessen (L1)","measured"
"2025-11-23T17:00:00+0100",1763913600000,2025-11-23,"23.11.2025","17:00:00",0.215,"Echtwert gemessen (L1)","measured"
"2025-11-23T17:15:00+0100",1763914500000,2025-11-23,"23.11.2025","17:15:00",0.226,"Echtwert gemessen (L1)","measured"
"2025-11-23T17:30:00+0100",1763915400000,2025-11-23,"23.11.2025","17:30:00",0.25,"Echtwert gemessen (L1)","measured"
"2025-11-23T17:45:00+0100",1763916300000,2025-11-23,"23.11.2025","17:45:00",0.257,"Echtwert gemessen (L1)","measured"
"2025-11-23T18:00:00+0100",1763917200000,2025-11-23,"23.11.2025","18:00:00",0.223,"Echtwert gemessen (L1)","measured"
"2025-11-23T18:15:00+0100",1763918100000,2025-11-23,"23.11.2025","18:15:00",0.393,"Echtwert gemessen (L1)","measured"
"2025-11-23T18:30:00+0100",1.763919e+12,2025-11-23,"23.11.2025","18:30:00",0.255,"Echtwert gemessen (L1)","measured"
"2025-11-23T18:45:00+0100",1763919900000,2025-11-23,"23.11.2025","18:45:00",0.231,"Echtwert gemessen (L1)","measured"
"2025-11-23T19:00:00+0100",1763920800000,2025-11-23,"23.11.2025","19:00:00",0.227,"Echtwert gemessen (L1)","measured"
"2025-11-23T19:15:00+0100",1763921700000,2025-11-23,"23.11.2025","19:15:00",0.192,"Echtwert gemessen (L1)","measured"
"2025-11-23T19:30:00+0100",1763922600000,2025-11-23,"23.11.2025","19:30:00",0.19,"Echtwert gemessen (L1)","measured"
"2025-11-23T19:45:00+0100",1763923500000,2025-11-23,"23.11.2025","19:45:00",0.179,"Echtwert gemessen (L1)","measured"
"2025-11-23T20:00:00+0100",1763924400000,2025-11-23,"23.11.2025","20:00:00",0.186,"Echtwert gemessen (L1)","measured"
"2025-11-23T20:15:00+0100",1763925300000,2025-11-23,"23.11.2025","20:15:00",0.183,"Echtwert gemessen (L1)","measured"
"2025-11-23T20:30:00+0100",1763926200000,2025-11-23,"23.11.2025","20:30:00",0.184,"Echtwert gemessen (L1)","measured"
"2025-11-23T20:45:00+0100",1763927100000,2025-11-23,"23.11.2025","20:45:00",0.229,"Echtwert gemessen (L1)","measured"
"2025-11-23T21:00:00+0100",1.763928e+12,2025-11-23,"23.11.2025","21:00:00",0.185,"Echtwert gemessen (L1)","measured"
"2025-11-23T21:15:00+0100",1763928900000,2025-11-23,"23.11.2025","21:15:00",0.176,"Echtwert gemessen (L1)","measured"
"2025-11-23T21:30:00+0100",1763929800000,2025-11-23,"23.11.2025","21:30:00",0.175,"Echtwert gemessen (L1)","measured"
"2025-11-23T21:45:00+0100",1763930700000,2025-11-23,"23.11.2025","21:45:00",0.301,"Echtwert gemessen (L1)","measured"
"2025-11-23T22:00:00+0100",1763931600000,2025-11-23,"23.11.2025","22:00:00",0.211,"Echtwert gemessen (L1)","measured"
"2025-11-23T22:15:00+0100",1763932500000,2025-11-23,"23.11.2025","22:15:00",0.332,"Echtwert gemessen (L1)","measured"
"2025-11-23T22:30:00+0100",1763933400000,2025-11-23,"23.11.2025","22:30:00",0.409,"Echtwert gemessen (L1)","measured"
"2025-11-23T22:45:00+0100",1763934300000,2025-11-23,"23.11.2025","22:45:00",0.238,"Echtwert gemessen (L1)","measured"
"2025-11-23T23:00:00+0100",1763935200000,2025-11-23,"23.11.2025","23:00:00",0.24,"Echtwert gemessen (L1)","measured"
"2025-11-23T23:15:00+0100",1763936100000,2025-11-23,"23.11.2025","23:15:00",0.192,"Echtwert gemessen (L1)","measured"
"2025-11-23T23:30:00+0100",1.763937e+12,2025-11-23,"23.11.2025","23:30:00",0.152,"Echtwert gemessen (L1)","measured"
"2025-11-23T23:45:00+0100",1763937900000,2025-11-23,"23.11.2025","23:45:00",0.104,"Echtwert gemessen (L1)","measured"
"2025-11-24T00:00:00+0100",1763938800000,2025-11-23,"24.11.2025","00:00:00",0.105,"Echtwert gemessen (L1)","measured"
"2025-11-24T00:15:00+0100",1763939700000,2025-11-23,"24.11.2025","00:15:00",0.089,"Echtwert gemessen (L1)","measured"
"2025-11-24T00:30:00+0100",1763940600000,2025-11-23,"24.11.2025","00:30:00",0.105,"Echtwert gemessen (L1)","measured"
"2025-11-24T00:45:00+0100",1763941500000,2025-11-23,"24.11.2025","00:45:00",0.077,"Echtwert gemessen (L1)","measured"
"2025-11-24T01:00:00+0100",1763942400000,2025-11-24,"24.11.2025","01:00:00",0.076,"Echtwert gemessen (L1)","measured"
"2025-11-24T01:15:00+0100",1763943300000,2025-11-24,"24.11.2025","01:15:00",0.075,"Echtwert gemessen (L1)","measured"
"2025-11-24T01:30:00+0100",1763944200000,2025-11-24,"24.11.2025","01:30:00",0.088,"Echtwert gemessen (L1)","measured"
"2025-11-24T01:45:00+0100",1763945100000,2025-11-24,"24.11.2025","01:45:00",0.072,"Echtwert gemessen (L1)","measured"
"2025-11-24T02:00:00+0100",1.763946e+12,2025-11-24,"24.11.2025","02:00:00",0.073,"Echtwert gemessen (L1)","measured"
"2025-11-24T02:15:00+0100",1763946900000,2025-11-24,"24.11.2025","02:15:00",0.078,"Echtwert gemessen (L1)","measured"
"2025-11-24T02:30:00+0100",1763947800000,2025-11-24,"24.11.2025","02:30:00",0.077,"Echtwert gemessen (L1)","measured"
"2025-11-24T02:45:00+0100",1763948700000,2025-11-24,"24.11.2025","02:45:00",0.087,"Echtwert gemessen (L1)","measured"
"2025-11-24T03:00:00+0100",1763949600000,2025-11-24,"24.11.2025","03:00:00",0.087,"Echtwert gemessen (L1)","measured"
"2025-11-24T03:15:00+0100",1763950500000,2025-11-24,"24.11.2025","03:15:00",0.081,"Echtwert gemessen (L1)","measured"
"2025-11-24T03:30:00+0100",1763951400000,2025-11-24,"24.11.2025","03:30:00",0.078,"Echtwert gemessen (L1)","measured"
"2025-11-24T03:45:00+0100",1763952300000,2025-11-24,"24.11.2025","03:45:00",0.094,"Echtwert gemessen (L1)","measured"
"2025-11-24T04:00:00+0100",1763953200000,2025-11-24,"24.11.2025","04:00:00",0.096,"Echtwert gemessen (L1)","measured"
"2025-11-24T04:15:00+0100",1763954100000,2025-11-24,"24.11.2025","04:15:00",0.067,"Echtwert gemessen (L1)","measured"
"2025-11-24T04:30:00+0100",1.763955e+12,2025-11-24,"24.11.2025","04:30:00",0.074,"Echtwert gemessen (L1)","measured"
"2025-11-24T04:45:00+0100",1763955900000,2025-11-24,"24.11.2025","04:45:00",0.107,"Echtwert gemessen (L1)","measured"
"2025-11-24T05:00:00+0100",1763956800000,2025-11-24,"24.11.2025","05:00:00",0.092,"Echtwert gemessen (L1)","measured"
"2025-11-24T05:15:00+0100",1763957700000,2025-11-24,"24.11.2025","05:15:00",0.105,"Echtwert gemessen (L1)","measured"
"2025-11-24T05:30:00+0100",1763958600000,2025-11-24,"24.11.2025","05:30:00",0.114,"Echtwert gemessen (L1)","measured"
"2025-11-24T05:45:00+0100",1763959500000,2025-11-24,"24.11.2025","05:45:00",0.106,"Echtwert gemessen (L1)","measured"
"2025-11-24T06:00:00+0100",1763960400000,2025-11-24,"24.11.2025","06:00:00",0.098,"Echtwert gemessen (L1)","measured"
"2025-11-24T06:15:00+0100",1763961300000,2025-11-24,"24.11.2025","06:15:00",0.12,"Echtwert gemessen (L1)","measured"
"2025-11-24T06:30:00+0100",1763962200000,2025-11-24,"24.11.2025","06:30:00",0.096,"Echtwert gemessen (L1)","measured"
"2025-11-24T06:45:00+0100",1763963100000,2025-11-24,"24.11.2025","06:45:00",0.11,"Echtwert gemessen (L1)","measured"
"2025-11-24T07:00:00+0100",1.763964e+12,2025-11-24,"24.11.2025","07:00:00",0.074,"Echtwert gemessen (L1)","measured"
"2025-11-24T07:15:00+0100",1763964900000,2025-11-24,"24.11.2025","07:15:00",0.086,"Echtwert gemessen (L1)","measured"
"2025-11-24T07:30:00+0100",1763965800000,2025-11-24,"24.11.2025","07:30:00",0.098,"Echtwert gemessen (L1)","measured"
"2025-11-24T07:45:00+0100",1763966700000,2025-11-24,"24.11.2025","07:45:00",0.302,"Echtwert gemessen (L1)","measured"
"2025-11-24T08:00:00+0100",1763967600000,2025-11-24,"24.11.2025","08:00:00",0.218,"Echtwert gemessen (L1)","measured"
"2025-11-24T08:15:00+0100",1763968500000,2025-11-24,"24.11.2025","08:15:00",0.157,"Echtwert gemessen (L1)","measured"
"2025-11-24T08:30:00+0100",1763969400000,2025-11-24,"24.11.2025","08:30:00",0.096,"Echtwert gemessen (L1)","measured"
"2025-11-24T08:45:00+0100",1763970300000,2025-11-24,"24.11.2025","08:45:00",0.114,"Echtwert gemessen (L1)","measured"
"2025-11-24T09:00:00+0100",1763971200000,2025-11-24,"24.11.2025","09:00:00",0.157,"Echtwert gemessen (L1)","measured"
"2025-11-24T09:15:00+0100",1763972100000,2025-11-24,"24.11.2025","09:15:00",0.108,"Echtwert gemessen (L1)","measured"
"2025-11-24T09:30:00+0100",1.763973e+12,2025-11-24,"24.11.2025","09:30:00",0.093,"Echtwert gemessen (L1)","measured"
"2025-11-24T09:45:00+0100",1763973900000,2025-11-24,"24.11.2025","09:45:00",0.116,"Echtwert gemessen (L1)","measured"
"2025-11-24T10:00:00+0100",1763974800000,2025-11-24,"24.11.2025","10:00:00",0.111,"Echtwert gemessen (L1)","measured"
"2025-11-24T10:15:00+0100",1763975700000,2025-11-24,"24.11.2025","10:15:00",0.151,"Echtwert gemessen (L1)","measured"
"2025-11-24T10:30:00+0100",1763976600000,2025-11-24,"24.11.2025","10:30:00",0.578,"Echtwert gemessen (L1)","measured"
"2025-11-24T10:45:00+0100",1763977500000,2025-11-24,"24.11.2025","10:45:00",0.41,"Echtwert gemessen (L1)","measured"
"2025-11-24T11:00:00+0100",1763978400000,2025-11-24,"24.11.2025","11:00:00",1.076,"Echtwert gemessen (L1)","measured"
"2025-11-24T11:15:00+0100",1763979300000,2025-11-24,"24.11.2025","11:15:00",0.587,"Echtwert gemessen (L1)","measured"
"2025-11-24T11:30:00+0100",1763980200000,2025-11-24,"24.11.2025","11:30:00",0.84,"Echtwert gemessen (L1)","measured"
"2025-11-24T11:45:00+0100",1763981100000,2025-11-24,"24.11.2025","11:45:00",0.276,"Echtwert gemessen (L1)","measured"
"2025-11-24T12:00:00+0100",1.763982e+12,2025-11-24,"24.11.2025","12:00:00",0.252,"Echtwert gemessen (L1)","measured"
"2025-11-24T12:15:00+0100",1763982900000,2025-11-24,"24.11.2025","12:15:00",0.15,"Echtwert gemessen (L1)","measured"
"2025-11-24T12:30:00+0100",1763983800000,2025-11-24,"24.11.2025","12:30:00",0.236,"Echtwert gemessen (L1)","measured"
"2025-11-24T12:45:00+0100",1763984700000,2025-11-24,"24.11.2025","12:45:00",0.329,"Echtwert gemessen (L1)","measured"
"2025-11-24T13:00:00+0100",1763985600000,2025-11-24,"24.11.2025","13:00:00",0.139,"Echtwert gemessen (L1)","measured"
"2025-11-24T13:15:00+0100",1763986500000,2025-11-24,"24.11.2025","13:15:00",0.2,"Echtwert gemessen (L1)","measured"
"2025-11-24T13:30:00+0100",1763987400000,2025-11-24,"24.11.2025","13:30:00",0.121,"Echtwert gemessen (L1)","measured"
"2025-11-24T13:45:00+0100",1763988300000,2025-11-24,"24.11.2025","13:45:00",0.101,"Echtwert gemessen (L1)","measured"
"2025-11-24T14:00:00+0100",1763989200000,2025-11-24,"24.11.2025","14:00:00",0.098,"Echtwert gemessen (L1)","measured"
"2025-11-24T14:15:00+0100",1763990100000,2025-11-24,"24.11.2025","14:15:00",0.119,"Echtwert gemessen (L1)","measured"
"2025-11-24T14:30:00+0100",1.763991e+12,2025-11-24,"24.11.2025","14:30:00",0.155,"Echtwert gemessen (L1)","measured"
"2025-11-24T14:45:00+0100",1763991900000,2025-11-24,"24.11.2025","14:45:00",0.231,"Echtwert gemessen (L1)","measured"
"2025-11-24T15:00:00+0100",1763992800000,2025-11-24,"24.11.2025","15:00:00",0.186,"Echtwert gemessen (L1)","measured"
"2025-11-24T15:15:00+0100",1763993700000,2025-11-24,"24.11.2025","15:15:00",0.178,"Echtwert gemessen (L1)","measured"
"2025-11-24T15:30:00+0100",1763994600000,2025-11-24,"24.11.2025","15:30:00",0.309,"Echtwert gemessen (L1)","measured"
"2025-11-24T15:45:00+0100",1763995500000,2025-11-24,"24.11.2025","15:45:00",0.207,"Echtwert gemessen (L1)","measured"
"2025-11-24T16:00:00+0100",1763996400000,2025-11-24,"24.11.2025","16:00:00",0.21,"Echtwert gemessen (L1)","measured"
"2025-11-24T16:15:00+0100",1763997300000,2025-11-24,"24.11.2025","16:15:00",0.218,"Echtwert gemessen (L1)","measured"
"2025-11-24T16:30:00+0100",1763998200000,2025-11-24,"24.11.2025","16:30:00",0.207,"Echtwert gemessen (L1)","measured"
"2025-11-24T16:45:00+0100",1763999100000,2025-11-24,"24.11.2025","16:45:00",0.149,"Echtwert gemessen (L1)","measured"
"2025-11-24T17:00:00+0100",1.764e+12,2025-11-24,"24.11.2025","17:00:00",0.15,"Echtwert gemessen (L1)","measured"
"2025-11-24T17:15:00+0100",1764000900000,2025-11-24,"24.11.2025","17:15:00",0.245,"Echtwert gemessen (L1)","measured"
"2025-11-24T17:30:00+0100",1764001800000,2025-11-24,"24.11.2025","17:30:00",0.217,"Echtwert gemessen (L1)","measured"
"2025-11-24T17:45:00+0100",1764002700000,2025-11-24,"24.11.2025","17:45:00",0.222,"Echtwert gemessen (L1)","measured"
"2025-11-24T18:00:00+0100",1764003600000,2025-11-24,"24.11.2025","18:00:00",0.23,"Echtwert gemessen (L1)","measured"
